campaign,stage,label,platform_errors,n,theorems,solves,coverage,cost,cost_per_solve,failed_cost,requests,auto_finished,missing_usage,max_cell_cost,input_cost,output_cost,large_context_requests
ace_adaptation_x3-offline-e3,train,step33_generator_{theorem},0,1,1,0,0.0,0.04717379,,0.04717379,32,0,0,0.04717379,0.020548189999999997,0.026625599999999996,0
ace_adaptation_x3-offline-e3,train,step34_generator_{theorem},0,1,1,0,0.0,0.06312262,,0.06312262,32,0,0,0.06312262,0.029551420000000005,0.0335712,0
ace_adaptation_x3-offline-e3,train,step35_generator_{theorem},0,1,1,1,1.0,0.00229649,0.00229649,0,5,0,0,0.00229649,0.00124289,0.0010536,0
ace_adaptation_x3-offline-e3,train,step36_generator_{theorem},0,1,1,1,1.0,0.00056992,0.00056992,0,1,0,0,0.00056992,0.00036832,0.0002016,0
ace_adaptation_x3-offline-e3,train,step37_generator_{theorem},0,1,1,1,1.0,0.01170418,0.01170418,0,9,0,0,0.01170418,0.00605338,0.0056508,0
ace_adaptation_x3-offline-e3,train,step38_generator_{theorem},0,1,1,1,1.0,0.00199094,0.00199094,0,2,1,0,0.00199094,0.0006121400000000001,0.0013788,0
ace_adaptation_x3-offline-e3,train,step39_generator_{theorem},0,1,1,0,0.0,0.03285929,,0.03285929,32,0,0,0.03285929,0.022001689999999997,0.010857600000000002,0
ace_adaptation_x3-offline-e3,train,step40_generator_{theorem},0,1,1,1,1.0,0.0006138599999999999,0.0006138599999999999,0,1,0,0,0.0006138599999999999,0.00038706,0.00022679999999999998,0
ace_adaptation_x3-offline-e3,train,step41_generator_{theorem},0,1,1,1,1.0,0.0017907499999999998,0.0017907499999999998,0,1,0,0,0.0017907499999999998,0.0014223499999999997,0.0003684,0
ace_adaptation_x3-offline-e3,train,step42_generator_{theorem},0,1,1,1,1.0,0.03535838000000001,0.03535838000000001,0,25,0,0,0.03535838000000001,0.01630718,0.0190512,0
ace_adaptation_x3-offline-e3,train,step43_generator_{theorem},0,1,1,1,1.0,0.025638169999999995,0.025638169999999995,0,13,0,0,0.025638169999999995,0.00891377,0.016724399999999997,0
ace_adaptation_x3-offline-e3,train,step44_generator_{theorem},0,1,1,0,0.0,0.049308250000000005,,0.049308250000000005,32,0,0,0.049308250000000005,0.02666785,0.022640399999999998,0
ace_adaptation_x3-offline-e3,train,step45_generator_{theorem},0,1,1,0,0.0,0.11405288,,0.11405288,32,0,0,0.11405288,0.08853368,0.0255192,0
ace_adaptation_x3-offline-e3,train,step46_generator_{theorem},0,1,1,1,1.0,0.00061637,0.00061637,0,1,1,0,0.00061637,0.00045197,0.00016439999999999998,0
ace_adaptation_x3-offline-e3,train,step47_generator_{theorem},0,1,1,1,1.0,0.00062162,0.00062162,0,1,0,0,0.00062162,0.00041522,0.0002064,0
ace_adaptation_x3-offline-e3,train,step48_generator_{theorem},0,1,1,1,1.0,0.0025412399999999997,0.0025412399999999997,0,3,1,0,0.0025412399999999997,0.0019052399999999999,0.000636,0
ace_adaptation_x3-offline-e3,train,step49_generator_{theorem},0,1,1,1,1.0,0.05825574999999999,0.05825574999999999,0,30,0,0,0.05825574999999999,0.02563975,0.032616000000000006,0
ace_adaptation_x3-offline-e3,train,step50_generator_{theorem},0,1,1,1,1.0,0.00199255,0.00199255,0,2,0,0,0.00199255,0.00071095,0.0012816,0
ace_adaptation_x3-offline-e3,train,step51_generator_{theorem},0,1,1,1,1.0,0.00197121,0.00197121,0,2,0,0,0.00197121,0.00067281,0.0012984,0
ace_adaptation_x3-offline-e3,train,step52_generator_{theorem},0,1,1,1,1.0,0.01288437,0.01288437,0,10,0,0,0.01288437,0.005047169999999999,0.0078372,0
ace_adaptation_x3-offline-e3,train,step53_generator_{theorem},0,1,1,0,0.0,0.056795960000000006,,0.056795960000000006,32,0,0,0.056795960000000006,0.025885159999999994,0.030910799999999995,0
ace_adaptation_x3-offline-e3,train,step54_generator_{theorem},0,1,1,1,1.0,0.00283088,0.00283088,0,7,0,0,0.00283088,0.00165608,0.0011748,0
ace_adaptation_x3-offline-e3,train,step55_generator_{theorem},0,1,1,1,1.0,0.008294049999999999,0.008294049999999999,0,4,0,0,0.008294049999999999,0.00224725,0.0060468,0
ace_adaptation_x3-offline-e3,train,step56_generator_{theorem},0,1,1,1,1.0,0.004733339999999999,0.004733339999999999,0,4,1,0,0.004733339999999999,0.0025277399999999997,0.0022056,0
ace_adaptation_x3-offline-e3,train,step57_generator_{theorem},0,1,1,1,1.0,0.0005509,0.0005509,0,1,1,0,0.0005509,0.0004261,0.0001248,0
ace_adaptation_x3-offline-e3,train,step58_generator_{theorem},0,1,1,1,1.0,0.01015991,0.01015991,0,13,0,0,0.01015991,0.004571509999999999,0.0055884,0
ace_adaptation_x3-offline-e3,train,step59_generator_{theorem},0,1,1,1,1.0,0.0051173799999999995,0.0051173799999999995,0,9,0,0,0.0051173799999999995,0.0024905799999999996,0.0026268,0
ace_adaptation_x3-offline-e3,train,step60_generator_{theorem},0,1,1,1,1.0,0.00072391,0.00072391,0,1,0,0,0.00072391,0.00040471,0.0003192,0
ace_adaptation_x3-offline-e3,train,step61_generator_{theorem},0,1,1,0,0.0,0.026138469999999994,,0.026138469999999994,32,0,0,0.026138469999999994,0.01579207,0.0103464,0
ace_adaptation_x3-offline-e3,train,step62_generator_{theorem},0,1,1,0,0.0,0.07181724,,0.07181724,32,0,0,0.07181724,0.036668040000000006,0.035149200000000005,0
ace_adaptation_x3-offline-e3,train,step63_generator_{theorem},0,1,1,1,1.0,0.0034280699999999996,0.0034280699999999996,0,4,0,0,0.0034280699999999996,0.0021968699999999996,0.0012312,0
ace_adaptation_x3-offline-e3,train,step64_generator_{theorem},0,1,1,1,1.0,0.0005844,0.0005844,0,1,0,0,0.0005844,0.0003828,0.0002016,0
ace_adaptation_x3-offline-e3,train,step65_generator_{theorem},0,1,1,1,1.0,0.08402332,0.08402332,0,30,1,0,0.08402332,0.03279292,0.051230399999999995,0
ace_adaptation_x3-offline-e3,train,step66_generator_{theorem},0,1,1,1,1.0,0.00687836,0.00687836,0,7,0,0,0.00687836,0.00275396,0.004124399999999999,0
ace_adaptation_x3-offline-e3,train,step67_generator_{theorem},0,1,1,1,1.0,0.016423789999999997,0.016423789999999997,0,12,0,0,0.016423789999999997,0.00704579,0.009378,0
ace_adaptation_x3-offline-e3,train,step68_generator_{theorem},0,1,1,1,1.0,0.026558190000000002,0.026558190000000002,0,14,1,0,0.026558190000000002,0.01639779,0.0101604,0
ace_adaptation_x3-offline-e3,train,step69_generator_{theorem},0,1,1,1,1.0,0.00850496,0.00850496,0,10,0,0,0.00850496,0.00478016,0.0037248,0
ace_adaptation_x3-offline-e3,train,step70_generator_{theorem},0,1,1,1,1.0,0.00054258,0.00054258,0,1,0,0,0.00054258,0.00039497999999999996,0.00014759999999999998,0
ace_adaptation_x3-offline-e3,train,step71_generator_{theorem},0,1,1,1,1.0,0.01274868,0.01274868,0,10,0,0,0.01274868,0.0052810800000000005,0.0074676000000000005,0
ace_adaptation_x3-offline-e3,train,step72_generator_{theorem},0,1,1,1,1.0,0.0007679599999999999,0.0007679599999999999,0,1,0,0,0.0007679599999999999,0.00046795999999999996,0.0003,0
ace_adaptation_x3-offline-e3,train,step73_generator_{theorem},0,1,1,1,1.0,0.02527371,0.02527371,0,13,0,0,0.02527371,0.011411310000000001,0.013862399999999997,0
ace_adaptation_x3-offline-e3,train,step74_generator_{theorem},0,1,1,1,1.0,0.014116,0.014116,0,10,1,0,0.014116,0.0059044,0.0082116,0
ace_adaptation_x3-offline-e3,train,step75_generator_{theorem},0,1,1,1,1.0,0.00162926,0.00162926,0,2,1,0,0.00162926,0.00074126,0.0008879999999999999,0
ace_adaptation_x3-offline-e3,train,step76_generator_{theorem},0,1,1,0,0.0,0.08058673,,0.08058673,32,0,0,0.08058673,0.039978730000000004,0.04060799999999999,0
ace_adaptation_x3-offline-e3,train,step77_generator_{theorem},0,1,1,0,0.0,0.05080625,,0.05080625,32,0,0,0.05080625,0.021006649999999998,0.029799599999999996,0
ace_adaptation_x3-offline-e3,train,step78_generator_{theorem},0,1,1,1,1.0,0.00088346,0.00088346,0,1,0,0,0.00088346,0.00042745999999999995,0.00045599999999999997,0
ace_adaptation_x3-offline-e3,train,step79_generator_{theorem},0,1,1,1,1.0,0.04748925,0.04748925,0,30,1,0,0.04748925,0.022715250000000003,0.024774,0
ace_adaptation_x3-offline-e3,train,step80_generator_{theorem},0,1,1,1,1.0,0.0031739799999999994,0.0031739799999999994,0,4,0,0,0.0031739799999999994,0.0023627799999999997,0.0008112,0
ace_adaptation_x3-offline-e3,train,step81_generator_{theorem},0,1,1,0,0.0,0.04875249,,0.04875249,32,0,0,0.04875249,0.026204489999999997,0.02254799999999999,0
ace_adaptation_x3-offline-e3,train,step82_generator_{theorem},0,1,1,1,1.0,0.0008946,0.0008946,0,1,0,0,0.0008946,0.00042419999999999996,0.0004704,0
ace_adaptation_x3-offline-e3,train,step83_generator_{theorem},0,1,1,1,1.0,0.0006382499999999999,0.0006382499999999999,0,1,0,0,0.0006382499999999999,0.00041145,0.00022679999999999998,0
ace_adaptation_x3-offline-e3,train,step84_generator_{theorem},0,1,1,0,0.0,0.05980842,,0.05980842,32,0,0,0.05980842,0.028505219999999998,0.0313032,0
ace_adaptation_x3-offline-e3,train,step85_generator_{theorem},0,1,1,1,1.0,0.02285373,0.02285373,0,17,0,0,0.02285373,0.010188930000000002,0.012664799999999997,0
ace_adaptation_x3-offline-e3,train,step86_generator_{theorem},0,1,1,1,1.0,0.0015670899999999997,0.0015670899999999997,0,2,1,0,0.0015670899999999997,0.0007354899999999999,0.0008315999999999999,0
ace_adaptation_x3-offline-e3,train,step87_generator_{theorem},0,1,1,1,1.0,0.02031467,0.02031467,0,16,0,0,0.02031467,0.01020587,0.010108799999999998,0
ace_adaptation_x3-offline-e3,train,step88_generator_{theorem},0,1,1,1,1.0,0.0007243,0.0007243,0,1,0,0,0.0007243,0.0004099,0.0003144,0
ace_adaptation_x3-offline-e3,train,step89_generator_{theorem},0,1,1,1,1.0,0.027289340000000002,0.027289340000000002,0,17,0,0,0.027289340000000002,0.011644940000000001,0.015644399999999996,0
ace_adaptation_x3-offline-e3,train,step90_generator_{theorem},0,1,1,1,1.0,0.01283656,0.01283656,0,13,0,0,0.01283656,0.005463759999999999,0.0073728,0
ace_adaptation_x3-offline-e3,train,step91_generator_{theorem},0,1,1,1,1.0,0.0005387,0.0005387,0,1,0,0,0.0005387,0.0003959,0.0001428,0
ace_adaptation_x3-offline-e3,train,step92_generator_{theorem},0,1,1,1,1.0,0.02777249,0.02777249,0,15,0,0,0.02777249,0.017619289999999996,0.010153200000000001,0
ace_adaptation_x3-offline-e3,train,step93_generator_{theorem},0,1,1,1,1.0,0.021989690000000003,0.021989690000000003,0,10,0,0,0.021989690000000003,0.00840329,0.0135864,0
ace_adaptation_x3-offline-e3,train,step94_generator_{theorem},0,1,1,1,1.0,0.005067,0.005067,0,4,0,0,0.005067,0.0016638,0.0034032,0
ace_adaptation_x3-offline-e3,train,step95_generator_{theorem},0,1,1,1,1.0,0.00069069,0.00069069,0,1,1,0,0.00069069,0.00047349,0.0002172,0
ace_adaptation_x3-offline-e3,train,step96_generator_{theorem},0,1,1,1,1.0,0.02531986,0.02531986,0,14,0,0,0.02531986,0.00912466,0.0161952,0
ace_adaptation_x3-offline-e3,train,step97_generator_{theorem},0,1,1,0,0.0,0.028407830000000002,,0.028407830000000002,32,0,0,0.028407830000000002,0.01880303000000001,0.009604800000000004,0
ace_adaptation_x3-offline-e3,train,step98_generator_{theorem},0,1,1,1,1.0,0.00943666,0.00943666,0,5,1,0,0.00943666,0.0038878600000000004,0.0055487999999999996,0
ace_adaptation_x3-offline-e3,train,step99_generator_{theorem},0,1,1,1,1.0,0.0005790999999999999,0.0005790999999999999,0,1,0,0,0.0005790999999999999,0.00039309999999999996,0.000186,0
ace_adaptation_x3-strong,train,step00_generator_{theorem},0,1,1,1,1.0,0.00251747,0.00251747,0,5,0,0,0.00251747,0.00161507,0.0009024,0
ace_adaptation_x3-strong,train,step01_generator_{theorem},0,1,1,0,0.0,0.07031288999999999,,0.07031288999999999,32,0,0,0.07031288999999999,0.02770809,0.0426048,0
ace_adaptation_x3-strong,train,step02_generator_{theorem},0,1,1,1,1.0,0.00188186,0.00188186,0,3,0,0,0.00188186,0.0007862599999999999,0.0010956,0
ace_adaptation_x3-strong,train,step03_generator_{theorem},0,1,1,1,1.0,0.00075467,0.00075467,0,2,0,0,0.00075467,0.00044866999999999997,0.00030599999999999996,0
ace_adaptation_x3-strong,train,step04_generator_{theorem},0,1,1,1,1.0,0.01018231,0.01018231,0,7,1,0,0.01018231,0.0037083100000000003,0.006474,0
ace_adaptation_x3-strong,train,step05_generator_{theorem},0,1,1,1,1.0,0.0023742600000000004,0.0023742600000000004,0,6,1,0,0.0023742600000000004,0.0011982599999999998,0.001176,0
ace_adaptation_x3-strong,train,step06_generator_{theorem},0,1,1,1,1.0,0.00047016999999999995,0.00047016999999999995,0,1,1,0,0.00047016999999999995,0.00039936999999999997,7.08e-05,0
ace_adaptation_x3-strong,train,step07_generator_{theorem},0,1,1,1,1.0,0.019843119999999995,0.019843119999999995,0,21,0,0,0.019843119999999995,0.00877072,0.011072399999999998,0
ace_adaptation_x3-strong,train,step08_generator_{theorem},0,1,1,1,1.0,0.0005129799999999999,0.0005129799999999999,0,1,0,0,0.0005129799999999999,0.00033298,0.00017999999999999998,0
ace_adaptation_x3-strong,train,step09_generator_{theorem},0,1,1,1,1.0,0.0014807599999999998,0.0014807599999999998,0,4,0,0,0.0014807599999999998,0.00077036,0.0007103999999999999,0
ace_adaptation_x3-strong,train,step10_generator_{theorem},0,1,1,1,1.0,0.00954551,0.00954551,0,7,1,0,0.00954551,0.00421871,0.0053268000000000005,0
ace_adaptation_x3-strong,train,step11_generator_{theorem},0,1,1,1,1.0,0.00106399,0.00106399,0,2,0,0,0.00106399,0.00052519,0.0005388,0
ace_adaptation_x3-strong,train,step12_generator_{theorem},0,1,1,1,1.0,0.00051574,0.00051574,0,1,1,0,0.00051574,0.00038614,0.0001296,0
ace_adaptation_x3-strong,train,step13_generator_{theorem},0,1,1,1,1.0,0.0013783999999999997,0.0013783999999999997,0,1,0,0,0.0013783999999999997,0.0010975999999999998,0.0002808,0
ace_adaptation_x3-strong,train,step14_generator_{theorem},0,1,1,0,0.0,0.024639919999999996,,0.024639919999999996,32,0,0,0.024639919999999996,0.01592792,0.008712,0
ace_adaptation_x3-strong,train,step15_generator_{theorem},0,1,1,1,1.0,0.00217309,0.00217309,0,3,0,0,0.00217309,0.00098629,0.0011868,0
ace_adaptation_x3-strong,train,step16_generator_{theorem},0,1,1,1,1.0,0.0005989999999999999,0.0005989999999999999,0,1,0,0,0.0005989999999999999,0.0003626,0.0002364,0
ace_adaptation_x3-strong,train,step17_generator_{theorem},0,1,1,1,1.0,0.04415962,0.04415962,0,20,1,0,0.04415962,0.016446819999999997,0.027712799999999996,0
ace_adaptation_x3-strong,train,step18_generator_{theorem},0,1,1,1,1.0,0.01034132,0.01034132,0,5,0,0,0.01034132,0.00359612,0.006745199999999999,0
ace_adaptation_x3-strong,train,step19_generator_{theorem},0,1,1,1,1.0,0.03482892,0.03482892,0,20,0,0,0.03482892,0.01449132,0.02033759999999999,0
ace_adaptation_x3-strong,train,step20_generator_{theorem},0,1,1,1,1.0,0.050477280000000006,0.050477280000000006,0,19,0,0,0.050477280000000006,0.01809648,0.032380799999999994,0
ace_adaptation_x3-strong,train,step21_generator_{theorem},0,1,1,0,0.0,0.06234135,,0.06234135,32,0,0,0.06234135,0.028755749999999997,0.0335856,0
ace_adaptation_x3-strong,train,step22_generator_{theorem},0,1,1,1,1.0,0.035217410000000005,0.035217410000000005,0,20,0,0,0.035217410000000005,0.013043810000000001,0.0221736,0
ace_adaptation_x3-strong,train,step23_generator_{theorem},0,1,1,1,1.0,0.028891950000000003,0.028891950000000003,0,14,0,0,0.028891950000000003,0.010290750000000001,0.0186012,0
ace_adaptation_x3-strong,train,step24_generator_{theorem},0,1,1,1,1.0,0.01630839,0.01630839,0,14,0,0,0.01630839,0.008046389999999999,0.008261999999999999,0
ace_adaptation_x3-strong,train,step25_generator_{theorem},0,1,1,1,1.0,0.01821172,0.01821172,0,12,1,0,0.01821172,0.01156612,0.006645599999999999,0
ace_adaptation_x3-strong,train,step26_generator_{theorem},0,1,1,1,1.0,0.00559943,0.00559943,0,6,0,0,0.00559943,0.0023174299999999997,0.0032819999999999998,0
ace_adaptation_x3-strong,train,step27_generator_{theorem},0,1,1,1,1.0,0.004701029999999999,0.004701029999999999,0,5,0,0,0.004701029999999999,0.00200103,0.0026999999999999997,0
ace_adaptation_x3-strong,train,step28_generator_{theorem},0,1,1,0,0.0,0.03247797,,0.03247797,32,0,0,0.03247797,0.015561569999999999,0.016916399999999995,0
ace_adaptation_x3-strong,train,step29_generator_{theorem},0,1,1,1,1.0,0.019430390000000002,0.019430390000000002,0,20,0,0,0.019430390000000002,0.0078119899999999996,0.011618400000000001,0
ace_adaptation_x3-strong,train,step30_generator_{theorem},0,1,1,1,1.0,0.00072273,0.00072273,0,1,0,0,0.00072273,0.00038193,0.0003408,0
ace_adaptation_x3-strong,train,step31_generator_{theorem},0,1,1,1,1.0,0.021260329999999997,0.021260329999999997,0,18,1,0,0.021260329999999997,0.00876233,0.012498,0
ace_adaptation_x3-strong,train,step32_generator_{theorem},0,1,1,1,1.0,0.0030975299999999994,0.0030975299999999994,0,5,1,0,0.0030975299999999994,0.0013803300000000001,0.0017171999999999997,0
ace_adaptation_x3-strong,train,step33_generator_{theorem},0,1,1,1,1.0,0.00595055,0.00595055,0,6,0,0,0.00595055,0.00276575,0.0031848,0
ace_adaptation_x3-strong,train,step34_generator_{theorem},0,1,1,0,0.0,0.061028690000000003,,0.061028690000000003,32,0,0,0.061028690000000003,0.026852690000000002,0.034176,0
ace_adaptation_x3-strong,train,step35_generator_{theorem},0,1,1,1,1.0,0.005435529999999999,0.005435529999999999,0,8,0,0,0.005435529999999999,0.00227233,0.0031632,0
ace_adaptation_x3-strong,train,step36_generator_{theorem},0,1,1,1,1.0,0.0015477999999999998,0.0015477999999999998,0,1,0,0,0.0015477999999999998,0.0014145999999999998,0.00013319999999999999,0
ace_adaptation_x3-strong,train,step37_generator_{theorem},0,1,1,1,1.0,0.00645884,0.00645884,0,7,0,0,0.00645884,0.00225284,0.004206,0
ace_adaptation_x3-strong,train,step38_generator_{theorem},0,1,1,1,1.0,0.0032770499999999997,0.0032770499999999997,0,1,0,0,0.0032770499999999997,0.0014638499999999998,0.0018131999999999998,0
ace_adaptation_x3-strong,train,step39_generator_{theorem},0,1,1,0,0.0,0.0266299,,0.0266299,32,0,0,0.0266299,0.018157899999999994,0.008472,0
ace_adaptation_x4-offline,train,step00_generator_{theorem},0,1,1,1,1.0,0.00227268,0.00227268,0,5,0,0,0.00227268,0.00115548,0.0011172,0
ace_adaptation_x4-offline,train,step01_generator_{theorem},0,1,1,0,0.0,0.07762899,,0.07762899,32,0,0,0.07762899,0.035252189999999996,0.0423768,0
ace_adaptation_x4-offline,train,step02_generator_{theorem},0,1,1,1,1.0,0.004038669999999999,0.004038669999999999,0,5,0,0,0.004038669999999999,0.00175747,0.0022812,0
ace_adaptation_x4-offline,train,step03_generator_{theorem},0,1,1,1,1.0,0.00100675,0.00100675,0,1,0,0,0.00100675,0.00088435,0.0001224,0
ace_adaptation_x4-offline,train,step04_generator_{theorem},0,1,1,1,1.0,0.0321051,0.0321051,0,15,1,0,0.0321051,0.0164379,0.0156672,0
ace_adaptation_x4-offline,train,step05_generator_{theorem},0,1,1,1,1.0,0.00242365,0.00242365,0,5,1,0,0.00242365,0.00132085,0.0011028,0
ace_adaptation_x4-offline,train,step06_generator_{theorem},0,1,1,1,1.0,0.00088553,0.00088553,0,2,0,0,0.00088553,0.00054353,0.00034199999999999996,0
ace_adaptation_x4-offline,train,step07_generator_{theorem},0,1,1,0,0.0,0.03930838,,0.03930838,32,0,0,0.03930838,0.017738379999999998,0.021570000000000006,0
ace_adaptation_x4-offline,train,step08_generator_{theorem},0,1,1,1,1.0,0.00123745,0.00123745,0,1,0,0,0.00123745,0.00101185,0.00022559999999999998,0
ace_adaptation_x4-offline,train,step09_generator_{theorem},0,1,1,1,1.0,0.0008654699999999999,0.0008654699999999999,0,1,1,0,0.0008654699999999999,0.00036386999999999997,0.0005015999999999999,0
ace_adaptation_x4-offline,train,step10_generator_{theorem},0,1,1,1,1.0,0.01971728,0.01971728,0,15,0,0,0.01971728,0.00744728,0.01227,0
ace_adaptation_x4-offline,train,step11_generator_{theorem},0,1,1,1,1.0,0.00283171,0.00283171,0,4,0,0,0.00283171,0.0016593099999999998,0.0011723999999999999,0
ace_adaptation_x4-offline,train,step12_generator_{theorem},0,1,1,1,1.0,0.00065624,0.00065624,0,1,0,0,0.00065624,0.00038744,0.0002688,0
ace_adaptation_x4-offline,train,step13_generator_{theorem},0,1,1,1,1.0,0.00064464,0.00064464,0,1,0,0,0.00064464,0.00038544,0.0002592,0
ace_adaptation_x4-offline,train,step14_generator_{theorem},0,1,1,0,0.0,0.02116533,,0.02116533,32,0,0,0.02116533,0.01315413,0.008011200000000001,0
ace_adaptation_x4-offline,train,step15_generator_{theorem},0,1,1,1,1.0,0.0023581699999999997,0.0023581699999999997,0,2,0,0,0.0023581699999999997,0.00146057,0.0008975999999999999,0
ace_adaptation_x4-offline,train,step16_generator_{theorem},0,1,1,1,1.0,0.00140665,0.00140665,0,3,0,0,0.00140665,0.00073945,0.0006672,0
ace_adaptation_x4-offline,train,step17_generator_{theorem},0,1,1,1,1.0,0.018113070000000002,0.018113070000000002,0,14,0,0,0.018113070000000002,0.007049069999999999,0.011064,0
ace_adaptation_x4-offline,train,step18_generator_{theorem},0,1,1,1,1.0,0.014553749999999997,0.014553749999999997,0,6,0,0,0.014553749999999997,0.00498135,0.009572399999999998,0
ace_adaptation_x4-offline,train,step19_generator_{theorem},0,1,1,1,1.0,0.0405051,0.0405051,0,23,0,0,0.0405051,0.019242300000000007,0.021262799999999995,0
ace_adaptation_x4-offline,train,step20_generator_{theorem},0,1,1,0,0.0,0.03001158999999999,,0.03001158999999999,32,0,0,0.03001158999999999,0.020706790000000003,0.009304799999999993,0
ace_adaptation_x4-offline,train,step21_generator_{theorem},0,1,1,0,0.0,0.06603084000000001,,0.06603084000000001,32,0,0,0.06603084000000001,0.03200364,0.0340272,0
ace_adaptation_x4-offline,train,step22_generator_{theorem},0,1,1,1,1.0,0.025099879999999995,0.025099879999999995,0,19,0,0,0.025099879999999995,0.00998348,0.015116400000000002,0
ace_adaptation_x4-offline,train,step23_generator_{theorem},0,1,1,1,1.0,0.01118,0.01118,0,8,0,0,0.01118,0.003992,0.007188,0
ace_adaptation_x4-offline,train,step24_generator_{theorem},0,1,1,0,0.0,0.044394949999999996,,0.044394949999999996,32,0,0,0.044394949999999996,0.02363135,0.0207636,0
ace_adaptation_x4-offline,train,step25_generator_{theorem},0,1,1,1,1.0,0.0031500899999999995,0.0031500899999999995,0,6,0,0,0.0031500899999999995,0.00155529,0.0015948000000000002,0
ace_adaptation_x4-offline,train,step26_generator_{theorem},0,1,1,0,0.0,0.08173260000000002,,0.08173260000000002,32,0,0,0.08173260000000002,0.04153380000000001,0.04019879999999999,0
ace_adaptation_x4-offline,train,step27_generator_{theorem},0,1,1,1,1.0,0.004302179999999999,0.004302179999999999,0,5,0,0,0.004302179999999999,0.0023269799999999998,0.0019752,0
ace_adaptation_x4-offline,train,step28_generator_{theorem},0,1,1,0,0.0,0.11251838000000002,,0.11251838000000002,32,0,0,0.11251838000000002,0.08415758,0.028360799999999995,0
ace_adaptation_x4-offline,train,step29_generator_{theorem},0,1,1,1,1.0,0.020649660000000004,0.020649660000000004,0,17,0,0,0.020649660000000004,0.011368859999999998,0.0092808,0
ace_adaptation_x4-offline,train,step30_generator_{theorem},0,1,1,1,1.0,0.00097711,0.00097711,0,1,0,0,0.00097711,0.00037951,0.0005976,0
ace_adaptation_x4-offline,train,step31_generator_{theorem},0,1,1,1,1.0,0.026187329999999998,0.026187329999999998,0,22,1,0,0.026187329999999998,0.012034529999999998,0.014152799999999998,0
ace_adaptation_x4-offline,train,step32_generator_{theorem},0,1,1,1,1.0,0.013182109999999999,0.013182109999999999,0,13,0,0,0.013182109999999999,0.005094110000000001,0.008088,0
ace_adaptation_x4-offline,train,step33_generator_{theorem},0,1,1,1,1.0,0.010837689999999999,0.010837689999999999,0,15,0,0,0.010837689999999999,0.00504649,0.0057912,0
ace_adaptation_x4-offline,train,step34_generator_{theorem},0,1,1,0,0.0,0.06431728000000002,,0.06431728000000002,32,0,0,0.06431728000000002,0.02751568,0.036801600000000004,0
ace_adaptation_x4-offline,train,step35_generator_{theorem},0,1,1,1,1.0,0.00422906,0.00422906,0,6,0,0,0.00422906,0.0026426599999999994,0.0015864000000000002,0
ace_adaptation_x4-offline,train,step36_generator_{theorem},0,1,1,1,1.0,0.0005116,0.0005116,0,1,0,0,0.0005116,0.00037119999999999997,0.0001404,0
ace_adaptation_x4-offline,train,step37_generator_{theorem},0,1,1,1,1.0,0.018921769999999997,0.018921769999999997,0,15,1,0,0.018921769999999997,0.00831377,0.010608,0
ace_adaptation_x4-offline,train,step38_generator_{theorem},0,1,1,1,1.0,0.00261061,0.00261061,0,3,0,0,0.00261061,0.0011346099999999999,0.0014759999999999999,0
ace_adaptation_x4-offline,train,step39_generator_{theorem},0,1,1,0,0.0,0.028441689999999995,,0.028441689999999995,32,0,0,0.028441689999999995,0.01821649,0.010225199999999997,0
ace_adaptation_x5-offline,train,step00_generator_{theorem},0,1,1,1,1.0,0.0012483799999999999,0.0012483799999999999,0,4,0,0,0.0012483799999999999,0.00056678,0.0006816000000000001,0
ace_adaptation_x5-offline,train,step01_generator_{theorem},0,1,1,0,0.0,0.05468359999999999,,0.05468359999999999,32,0,0,0.05468359999999999,0.024689600000000003,0.029994,0
ace_adaptation_x5-offline,train,step02_generator_{theorem},0,1,1,1,1.0,0.00437086,0.00437086,0,6,0,0,0.00437086,0.00143086,0.00294,0
ace_adaptation_x5-offline,train,step03_generator_{theorem},0,1,1,1,1.0,0.00697241,0.00697241,0,6,0,0,0.00697241,0.00213881,0.0048335999999999995,0
ace_adaptation_x5-offline,train,step04_generator_{theorem},0,1,1,1,1.0,0.017674640000000002,0.017674640000000002,0,10,1,0,0.017674640000000002,0.009451039999999999,0.008223600000000001,0
ace_adaptation_x5-offline,train,step05_generator_{theorem},0,1,1,1,1.0,0.0044864499999999995,0.0044864499999999995,0,8,0,0,0.0044864499999999995,0.00197245,0.0025139999999999997,0
ace_adaptation_x5-offline,train,step06_generator_{theorem},0,1,1,1,1.0,0.00067959,0.00067959,0,1,1,0,0.00067959,0.00041319,0.00026639999999999997,0
ace_adaptation_x5-offline,train,step07_generator_{theorem},0,1,1,1,1.0,0.0101084,0.0101084,0,9,0,0,0.0101084,0.003764,0.006344399999999999,0
ace_adaptation_x5-offline,train,step08_generator_{theorem},0,1,1,1,1.0,0.0011310499999999998,0.0011310499999999998,0,1,0,0,0.0011310499999999998,0.0009918499999999998,0.0001392,0
ace_adaptation_x5-offline,train,step09_generator_{theorem},0,1,1,1,1.0,0.00173712,0.00173712,0,3,1,0,0.00173712,0.0007759199999999999,0.0009611999999999999,0
ace_adaptation_x5-offline,train,step10_generator_{theorem},0,1,1,1,1.0,0.010759470000000002,0.010759470000000002,0,15,0,0,0.010759470000000002,0.00485667,0.0059028,0
ace_adaptation_x5-offline,train,step11_generator_{theorem},0,1,1,1,1.0,0.00113112,0.00113112,0,2,1,0,0.00113112,0.00059952,0.0005316,0
