ledger,cell,receipt,date,stage,charged,uncached,input,cached,output
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,a13e72228728460498da328e08d0ab2c,2026-09-09,validation,0.00194764,0.0028066,10055,4772,663
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,947e2d12ebbf49398a9a302356dc0391,2026-09-09,validation,0.0017034399999999999,0.0025624,9014,4772,633
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,257070094ead46b79a1101e60ee7c9bb,2026-09-09,validation,0.00208104,0.00294,12402,4772,383
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,0f58f5a872044ad18357ae208f686334,2026-09-09,validation,0.00047338,0.0027052,12824,12399,117
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,0a88e06ad9284159bdd7e98495eb9d65,2026-09-09,validation,0.00037642,0.0026842,13097,12821,54
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,3a94c73b3fc34ffd9334b0ffc2875da8,2026-09-09,validation,0.00045248,0.0028094,13675,13094,62
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,c799c96094524cb89c3a534ec17ea7c2,2026-09-09,validation,0.0012152399999999998,0.0036761999999999997,14271,13672,685
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2016_p3__reference-r64__gpt-5.6-luna__seed1,5a2d70b31313467993633e8c7263429a,2026-09-09,validation,0.00245144,0.0033104,12706,4772,641
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_234__reference-r64__gpt-5.6-luna__seed1,4cb9aa37f7074bbbbe9078f2a8e3c461,2026-09-09,validation,0.00060564,0.0014646,5961,4772,227
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_33__reference-r64__gpt-5.6-luna__seed1,47b27dc4e0ea410b9501e1b26f2cf9f0,2026-09-09,validation,0.00040714,0.001474,5930,5927,240
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_33__reference-r64__gpt-5.6-luna__seed1,f234454cda084f52ac497e8ab661aed7,2026-09-09,validation,0.00032614,0.0013930000000000001,6275,5927,115
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1981_p6__reference-r64__gpt-5.6-luna__seed1,4f9e44c12e774c71bee1809fd48495a7,2026-09-09,validation,0.00254134,0.0036676,6260,6257,2013
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1981_p6__reference-r64__gpt-5.6-luna__seed1,1fae951911914e90a64a73d7c51a3e25,2026-09-09,validation,0.00176284,0.0026218,9737,4772,562
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,b756f16154f24b24a9f19a3c92a5cb10,2026-09-09,validation,0.00031696000000000003,0.0014686,6401,6398,157
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,8505fca4c0c74e64ac22bee87e1c9fe9,2026-09-09,validation,0.00033336,0.0014849999999999998,6597,6398,138
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,616d9989764241a69817b1c2dcc9363e,2026-09-09,validation,0.00045728,0.0016442,7369,6594,142
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,aa01bf8f94f5488fa42ace366f8894b0,2026-09-09,validation,0.00047732,0.0018031999999999998,8002,7366,169
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,63d16dd7720c42febb6b49550be4a4ae,2026-09-09,validation,0.00032578,0.0017655999999999998,8624,7999,34
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,5c81f36c757745c1b1c4d8c3577b9f64,2026-09-09,validation,0.00152242,0.0030742,8849,8621,1087
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,e6496607180042598e715b54974e1e98,2026-09-09,validation,0.0005525199999999999,0.0021448,9980,8846,124
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,d84c59c994d440e5bdfc679376463b7f,2026-09-09,validation,0.00076654,0.0025624000000000003,10640,9977,362
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,cc9e317648af4ef38960018f4163f183,2026-09-09,validation,0.00293544,0.0037944,12162,4772,1135
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,8b9103caba9047b5999188be20d0f230,2026-09-09,validation,0.00136584,0.0022248,10416,4772,118
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,d133d958f54d45ea8d874b36da571ac2,2026-09-09,validation,0.00190826,0.0037825999999999997,10723,10413,1365
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,26def291889a4e6fabad722e6a84b358,2026-09-09,validation,0.0011802,0.0031098,12261,10720,548
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,d6bf152c1f6e47d98f2ffae9363d89bd,2026-09-09,validation,0.00256604,0.0034249999999999997,11575,4772,925
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,9e46ae1d48c940af88500d237c00b96b,2026-09-09,validation,0.00126404,0.003347,12817,11572,653
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,ca7b3533168a477f8827c5d8a333eae5,2026-09-09,validation,0.0031772799999999998,0.0054838,13787,12814,2272
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,083d09ed74334a8fbeaf955c1f97e48b,2026-09-09,validation,0.00305144,0.0039104,13318,4772,1039
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,2e65773030034646ae92a927aa360ff1,2026-09-09,validation,0.0031834399999999996,0.0040424,14374,4772,973
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,7dd660aa67024eeba3830025103e71b1,2026-09-09,validation,0.00352304,0.0043820000000000005,15448,4772,1077
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,bf8d92427a8f49f1ba1214e2bea9c505,2026-09-09,validation,0.0039628400000000005,0.004821799999999999,16789,4772,1220
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,3ae8e079b1f3480d98e109d6685fca12,2026-09-09,validation,0.00401644,0.004875399999999999,17849,4772,1088
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,aime_1991_p9__reference-r64__gpt-5.6-luna__seed1,9b2042eee8aa4ddeb3e8e2da8b802c4e,2026-09-09,validation,0.0036270399999999998,0.0044859999999999995,18674,4772,626
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,6162f996a04f41e69b957645b3c05443,2026-09-09,validation,0.00038212,0.0015693999999999999,6599,6596,208
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,fe9ec131d99142cdad3d769d294f4acf,2026-09-09,validation,0.00075752,0.0019448,8290,6596,239
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,2efac6869e9f4bb6a7c4ec6c845ea552,2026-09-09,validation,0.00047294,0.0019646,9121,8287,117
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,514bce0c3b9246ca904a026937217593,2026-09-09,validation,0.00115224,0.0020112,9240,4772,136
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,a9837a40436c4c9baffb4af05f72e553,2026-09-09,validation,0.00035494,0.0020175999999999996,9422,9237,111
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,ef7a748bb8df44bf8a0eeca992a80f6d,2026-09-09,validation,0.00035838,0.0020538,9855,9419,69
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,229506081c4848c1bf45f212e13bd47f,2026-09-09,validation,0.00158464,0.0024435999999999998,10388,4772,305
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,832c3e323d85485c9a4a47e766c2c90d,2026-09-09,validation,0.0011654999999999999,0.0030348,11862,10385,552
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,fe8fb527340e43c18fab8a3bd344a746,2026-09-09,validation,0.0017924399999999997,0.0026514,12567,4772,115
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,b6b58caf89bc4d0bada91eb3ae62db5b,2026-09-09,validation,0.00053588,0.0027974,13297,12564,115
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,9b66f42647cd4f579dce8f622d9b0a01,2026-09-09,validation,0.00041988,0.0028128,13452,13294,102
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,761b58c59718452cb93c9e90f075062b,2026-09-09,validation,0.00039778,0.0028185999999999997,13607,13449,81
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,e2aaeca9134c45d1955218af23556000,2026-09-09,validation,0.00059328,0.003042,14550,13604,110
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,4d4b6d083e1a4b4d9dd43365c5935bd6,2026-09-09,validation,0.00050814,0.0031266,15291,14547,57
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,93d54bd5605d47d8b9735da344c41904,2026-09-09,validation,0.00107996,0.0038318,15385,15288,629
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,d4c7132c2e804386977f3a95cbd9a165,2026-09-09,validation,0.0007518399999999999,0.0035206,16757,15382,141
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,589d1879a9f447e19a342e8ca589c868,2026-09-09,validation,0.00047428,0.00349,16928,16754,87
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,b481b3a195fc43e5873cb925db1c663d,2026-09-09,validation,0.0013371,0.0043836,20382,16925,256
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,d990bba96ab74673b22c2298281387ef,2026-09-09,validation,0.00054438,0.0042125999999999995,20667,20379,66
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,12268b00a0114b27908f53b6ed0cd98f,2026-09-09,validation,0.00066248,0.0043820000000000005,20920,20664,165
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,7e269ad2940d41c796352a54b6bd67e9,2026-09-09,validation,0.00051874,0.0042838,21137,20917,47
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,7e24a798d3ae4afcb68955e9779ddd80,2026-09-09,validation,0.0009716799999999999,0.0047758,21221,21134,443
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,7bfd93e7805241f0987fe5a496a36e2b,2026-09-09,validation,0.00363944,0.0044984,20344,4772,358
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,339950d6e50340d29e05c4cd46e589a8,2026-09-09,validation,0.00335644,0.0042154,20801,4772,46
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,3ed26d916463421d898f45c076ebe98d,2026-09-09,validation,0.00112656,0.0048702,20979,20798,562
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,ccc7d70e1c634218a462a274dab5bb0f,2026-09-09,validation,0.00385524,0.0047142,21411,4772,360
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,e158df1e922646d6a0b94c5eec03198c,2026-09-09,validation,0.00391984,0.0047788,21896,4772,333
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,a8dd30637b134081ba614f18b3a35836,2026-09-09,validation,0.00466164,0.0055206,22413,4772,865
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2019_p21__reference-r64__gpt-5.6-luna__seed1,15129b284bd841b291c66e6dade06ba6,2026-09-09,validation,0.004862839999999999,0.0057218,23011,4772,933
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_algebra_251__reference-r64__gpt-5.6-luna__seed1,d8606a0e8ea34f998c736b4a97de0e1f,2026-09-09,validation,0.00076264,0.0016216,5966,4772,357
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,c7de11e3adda4bd8bf44ccb3c01d772f,2026-09-09,validation,0.0006036799999999999,0.0017113999999999999,6157,6154,400
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,be8fd42cb93943479ae4898bb7c79e9a,2026-09-09,validation,0.00040948,0.0015171999999999998,6806,6154,130
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,2e4249bf285e4403a1953ad1732a150c,2026-09-09,validation,0.00062944,0.0014884,6896,4772,91
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,2452b46f31494a24991359812f4da32f,2026-09-09,validation,0.0006964599999999999,0.001921,7457,6803,358
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,ba9f3bf3b3e44884ba4bacc563188014,2026-09-09,validation,0.00060748,0.0019491999999999999,8108,7454,273
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,160b7fb1c4484ca28c610ee65c497d53,2026-09-09,validation,0.0014217000000000001,0.0028805999999999997,9963,8105,740
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,4327bf724b444cc3be8ed516e1e4c8ed,2026-09-09,validation,0.00132744,0.0021864,9546,4772,231
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,616b43da070b46c598027dd07a6931aa,2026-09-09,validation,0.00044726,0.002165,9823,9543,167
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,3bdb7178efe34665a609e16890fae153,2026-09-09,validation,0.00143844,0.0022974,9957,4772,255
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,37340a3943ec48759bf8f13530445f85,2026-09-09,validation,0.00136424,0.0022232,10384,4772,122
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,3e5cf62072b44abbb23660a0768ab27c,2026-09-09,validation,0.00094902,0.0028176,10794,10381,549
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,24e7ec9708fd48d5a28fa9290f7d4c49,2026-09-09,validation,0.00078942,0.0027318,11631,10791,338
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,b51d9bffcc1d40379c7be55d5783aeee,2026-09-09,validation,0.00172564,0.0025846,11849,4772,179
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,6b277cda96704ec183980811d1a862b9,2026-09-09,validation,0.0018584399999999998,0.0027174,11997,4772,265
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,25d8ba128fa5477dac6ea8a30052eb0e,2026-09-09,validation,0.00218944,0.0030483999999999997,12740,4772,417
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,e612adfcd1fb4f86a0c9acedf0cd6633,2026-09-09,validation,0.00210644,0.0029654,13147,4772,280
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,e924de0337284a12a8219d4615ab8704,2026-09-09,validation,0.00106394,0.0033566,14077,12737,451
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,c4003b0532b84f3b9ba14c83665a5185,2026-09-09,validation,0.00065808,0.0031913999999999996,14775,14074,197
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,792bf6bfe6b84b03a52d744e1c1d59cb,2026-09-09,validation,0.0007656399999999999,0.0034246,15473,14772,275
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,5de8413eb36a4601ba842595345c20cf,2026-09-09,validation,0.0012492799999999997,0.0036152,15436,13144,440
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,560376cc5e384c4da803744b148cd1b9,2026-09-09,validation,0.0018432,0.0046278,16965,15470,1029
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,c13f9a436ae74cac87816cd0388fff05,2026-09-09,validation,0.0039878399999999994,0.0048468,16548,4772,1281
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,5a1852d4ae9f4f7580412a4207c4b7d1,2026-09-09,validation,0.0014547,0.0044328,18156,16545,668
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,8bf8c523e65a430a8886d2a64f24c4b3,2026-09-09,validation,0.00388704,0.004746,19860,4772,645
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,mathd_numbertheory_37__reference-r64__gpt-5.6-luna__seed1,f82ec665aa8240e898602993ca4522fc,2026-09-09,validation,0.00145806,0.0047256,19800,18153,638
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,a9a9488dd84748cb88148286711ea808,2026-09-09,validation,0.00031961999999999995,0.0015383999999999999,6774,6771,153
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,abef5eaaf26c450daca6111ea70a3a38,2026-09-09,validation,0.0008012200000000001,0.0020199999999999997,7862,6771,373
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,89e371d8b4354259a4430f1aaa993135,2026-09-09,validation,0.00100204,0.001861,8189,4772,186
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,26b38bb4a563499abd7e866eebc9825a,2026-09-09,validation,0.00084672,0.0023201999999999997,8967,8186,439
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,e3267bdcda474cbdb56a7f4208efd4b1,2026-09-09,validation,0.00056448,0.002178,9438,8964,242
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,9fc2e82647b54aec9b2b530bf38a52e3,2026-09-09,validation,0.0003479,0.0020461999999999998,9919,9435,52
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,bf106798c7124ba3b2c97195dbc97b01,2026-09-09,validation,0.0006643199999999999,0.0024491999999999995,10158,9916,348
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,3b340c5cc5504bc78427c65cbe08fa62,2026-09-09,validation,0.0005813,0.0024092,10906,10155,190
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,4bc78289e7244570970f5e986999b605,2026-09-09,validation,0.0016012399999999999,0.0024602,10561,4772,290
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,f462ca9b10d34758a8d7a89fc6045b20,2026-09-09,validation,0.0019676399999999997,0.0028266000000000003,11229,4772,484
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,237cefd2dfb040efb05cd24565b31876,2026-09-09,validation,0.0010301199999999998,0.0030507999999999998,12788,11226,411
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,a658d56c2ad44b72973fc8c788ee867a,2026-09-09,validation,0.0008765,0.0031778,13231,12785,443
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,bd8aff664bf9499a89c75e3be4c47bf7,2026-09-09,validation,0.0024614399999999996,0.0033204000000000003,13212,4772,565
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,53f4ac287b1b406aa54ef75030c35d14,2026-09-09,validation,0.0007567799999999999,0.0031344,14082,13209,265
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,7ee1b05ac21941859706d90e05a71c27,2026-09-09,validation,0.00279064,0.0036496,14300,4772,658
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,3f79110a536a4820b12e53285949d75b,2026-09-09,validation,0.0013381399999999998,0.0039116,16948,14297,435
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,e4ee5ead8c154d3f9e609b5134492963,2026-09-09,validation,0.0007449,0.0037949999999999998,17415,16945,260
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,b8f7fabe58cd4486b6a149b54dbf259b,2026-09-09,validation,0.00064264,0.0037767999999999994,17726,17412,193
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,e262e817c5ec4711a4a0ccf7d11cfe3c,2026-09-09,validation,0.0012060600000000001,0.004396199999999999,18543,17723,573
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,fdc392fc53f147d0835635295205159d,2026-09-09,validation,0.000673,0.0040102,19505,18540,91
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,cf6e2ca9978d4e39b57989c0b967ee68,2026-09-09,validation,0.0005466399999999999,0.004057,19985,19502,50
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,ca31889f89e8491cae09f8cd58c5c09f,2026-09-09,validation,0.00121524,0.0048119999999999994,20424,19982,606
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,3abe84b0e7df428e84c3ddd0232addb3,2026-09-09,validation,0.00117204,0.0047688,21654,19982,365
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,bbe900ce35904a3d96d58fd97aa05352,2026-09-09,validation,0.0034018399999999997,0.0042607999999999995,20266,4772,173
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,8c799017a71840179da17f1ed460f6f7,2026-09-09,validation,0.00075826,0.0044056,20780,20263,208
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,322d14cc78c5431baadb529248f4d21d,2026-09-09,validation,0.00508444,0.0059434,21575,4772,1357
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,imo_1984_p6__reference-r64__gpt-5.6-luna__seed1,d766b488c882462d8562802ef6165119,2026-09-09,validation,0.00497684,0.0058357999999999995,22555,4772,1104
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2020_p21__reference-r64__gpt-5.6-luna__seed1,bf97f17f737c49d0acec15e59dd0d4e3,2026-09-09,validation,0.0014674599999999999,0.0026379999999999997,6506,6503,1114
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2020_p21__reference-r64__gpt-5.6-luna__seed1,5397402b91bf469f9636df1624a86b4d,2026-09-09,validation,0.0012664599999999999,0.002437,7721,6503,744
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2020_p21__reference-r64__gpt-5.6-luna__seed1,5031f87dec7d425da967d4dbb7e2b647,2026-09-09,validation,0.00291116,0.004300399999999999,9268,7718,2039
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2020_p21__reference-r64__gpt-5.6-luna__seed1,33ab43752bc348ee9ec756852ebabd8e,2026-09-09,validation,0.00194904,0.0028079999999999997,7902,4772,1023
experiments/campaigns/ace_polish_20260909/ledger.sqlite3,amc12a_2020_p21__reference-r64__gpt-5.6-luna__seed1,375ee59a1a7c4ef4a3340fadac06266a,2026-09-09,validation,0.00103798,0.0024598,10235,7899,344
