id,stage,model,pid,created,reserved,charged,status,usage,cell
b3c0e4f9244a4d00b1f9fb8c01d50892,calibration,gpt-5.6-luna,1709865,1788877370.6749158,0.0491768,0.0009394,settled,"{""input_bound"": 49276, ""input_tokens"": 4043, ""input_tokens_details"": {""cache_write_tokens"": 4040, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 109, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_0be9e99792a70086006aa01a3ad5bc87d2bfa89073004a7175"", ""status"": ""completed"", ""total_tokens"": 4152}",amc12a_2020_p13__baseline-r64__gpt-5.6-luna__seed0
543e7b4b40fd416d949af50ecbfee33d,calibration,gpt-5.6-luna,1709916,1788877370.8592062,0.0491954,0.0003357,settled,"{""input_bound"": 49369, ""input_tokens"": 3972, ""input_tokens_details"": {""cache_write_tokens"": 414, ""cached_tokens"": 3555}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 151, ""output_tokens_details"": {""reasoning_tokens"": 112}, ""response_id"": ""resp_0534725c69677112006aa01a3afd5087d2ac99c283051f6ffd"", ""status"": ""completed"", ""total_tokens"": 4123}",mathd_algebra_410__baseline-r32__gpt-5.6-luna__seed0
0f58611feaed4f2fa767741903051d23,calibration,gpt-5.6-luna,1709869,1788877370.922205,0.0486982,0.00045082,settled,"{""input_bound"": 46883, ""input_tokens"": 3779, ""input_tokens_details"": {""cache_write_tokens"": 1375, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 106, ""output_tokens_details"": {""reasoning_tokens"": 19}, ""response_id"": ""resp_0c957cc56ce23b1e006aa01a3b0e2887d28054b82663f815ca"", ""status"": ""completed"", ""total_tokens"": 3885}",aime_1984_p1__baseline-r64__gpt-5.6-luna__seed0
598d8833f11f4c7fa51020ebce5ee684,calibration,gpt-5.6-luna,1709913,1788877371.2446785,0.049314399999999994,0.00040071999999999997,settled,"{""input_bound"": 49964, ""input_tokens"": 4196, ""input_tokens_details"": {""cache_write_tokens"": 497, ""cached_tokens"": 3696}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 189, ""output_tokens_details"": {""reasoning_tokens"": 32}, ""response_id"": ""resp_070d73529e7ca6b0006aa01a3b647c87d29b94da92585238d0"", ""status"": ""completed"", ""total_tokens"": 4385}",imo_1963_p5__baseline-r64__gpt-5.6-luna__seed0
188007f7a2f644408b0a977e07f43753,calibration,gpt-5.6-luna,1709877,1788877371.4441748,0.049736199999999994,0.00064338,settled,"{""input_bound"": 52073, ""input_tokens"": 4713, ""input_tokens_details"": {""cache_write_tokens"": 1161, ""cached_tokens"": 3549}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 283, ""output_tokens_details"": {""reasoning_tokens"": 173}, ""response_id"": ""resp_054c988ad59544a5006aa01a3bff1c87d2a5b6527c97fc143a"", ""status"": ""completed"", ""total_tokens"": 4996}",amc12b_2004_p3__baseline-r64__gpt-5.6-luna__seed1
5c352fe3b2fd4042bc532015e9d928c4,calibration,gpt-5.6-luna,1709896,1788877371.7165294,0.049268599999999996,0.00026512,settled,"{""input_bound"": 49735, ""input_tokens"": 4094, ""input_tokens_details"": {""cache_write_tokens"": 175, ""cached_tokens"": 3916}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 126, ""output_tokens_details"": {""reasoning_tokens"": 17}, ""response_id"": ""resp_081f40c2d441b5ab006aa01a3c093c87d296c862886a26c9e9"", ""status"": ""completed"", ""total_tokens"": 4220}",mathd_numbertheory_629__baseline-r64__gpt-5.6-luna__seed1
d797c055e2e5433ea3f76652a331b747,calibration,gpt-5.6-luna,1709904,1788877372.075958,0.0486588,0.00044262,settled,"{""input_bound"": 46686, ""input_tokens"": 3750, ""input_tokens_details"": {""cache_write_tokens"": 1346, ""cached_tokens"": 2401}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 104, ""output_tokens_details"": {""reasoning_tokens"": 22}, ""response_id"": ""resp_005f930671d4364b006aa01a3c35b087d28bd53d01ce3ba8f1"", ""status"": ""completed"", ""total_tokens"": 3854}",amc12b_2003_p17__baseline-r32__gpt-5.6-luna__seed0
9c5eb24935ea49e1b1bb307098cc48c9,calibration,gpt-5.6-luna,1709863,1788877372.4358292,0.0493122,0.00046489999999999997,settled,"{""input_bound"": 49953, ""input_tokens"": 4060, ""input_tokens_details"": {""cache_write_tokens"": 502, ""cached_tokens"": 3555}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 244, ""output_tokens_details"": {""reasoning_tokens"": 198}, ""response_id"": ""resp_05247b509bb83f7c006aa01a3c9d5487d2b87ca25c1af72b66"", ""status"": ""completed"", ""total_tokens"": 4304}",mathd_algebra_410__baseline-r64__gpt-5.6-luna__seed0
738f4b3487cb400aa33abdc1d586423d,calibration,gpt-5.6-luna,1709858,1788877372.591753,0.048955399999999996,0.00023867999999999998,settled,"{""input_bound"": 48169, ""input_tokens"": 3636, ""input_tokens_details"": {""cache_write_tokens"": 99, ""cached_tokens"": 3534}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 123, ""output_tokens_details"": {""reasoning_tokens"": 24}, ""response_id"": ""resp_0951af542b32ad24006aa01a3d154487d2b3f60d0d08a919df"", ""status"": ""completed"", ""total_tokens"": 3759}",mathd_numbertheory_458__baseline-r32__gpt-5.6-luna__seed0
c54e8b86187e47979058300bd18cb568,calibration,gpt-5.6-luna,1709829,1788877372.6379323,0.050151999999999995,0.00027032,settled,"{""input_bound"": 54152, ""input_tokens"": 5347, ""input_tokens_details"": {""cache_write_tokens"": 98, ""cached_tokens"": 5246}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 121, ""output_tokens_details"": {""reasoning_tokens"": 11}, ""response_id"": ""resp_0c00c062774d91d9006aa01a3cc8b887d2beaf0ab49b465dd7"", ""status"": ""completed"", ""total_tokens"": 5468}",amc12a_2020_p13__baseline-r32__gpt-5.6-luna__seed1
